"image","magazine_id","time","image_number","in_out","explicit","symbol","weapon","gruesome","narrative","strength","caption","outgroup","ingroup","crisis","solution","jihad","utopia","punish","unity","outplot","sinful","victim","occupy"
"R2_29","R2",17,30,0,0,2,1,0,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0
"R2_30","R2",17,31,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R2_31","R2",17,32,0,0,8,1,1,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"R2_32","R2",17,33,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R2_33","R2",17,34,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R2_34","R2",17,35,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R3_1","R3",18,1,1,0,0,0,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"R3_2","R3",18,2,1,0,0,0,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"R3_3","R3",18,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"R3_4","R3",18,4,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R3_5","R3",18,5,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R3_6","R3",18,6,1,0,0,0,1,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R3_7","R3",18,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R3_8","R3",18,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"R3_9","R3",18,9,1,0,0,1,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R3_10","R3",18,10,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
"R3_11","R3",18,11,1,0,0,0,1,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"R3_12","R3",18,12,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R3_13","R3",18,13,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R3_14","R3",18,14,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"R3_15","R3",18,15,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R3_16","R3",18,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R3_17","R3",18,17,0,0,2,0,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0
"R3_18","R3",18,18,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R3_19","R3",18,19,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R3_20","R3",18,20,0,0,2,1,0,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0
"R3_21","R3",18,21,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R3_22","R3",18,22,1,0,0,1,0,8,1,1,1,0,1,0,0,0,0,0,0,0,0,1
"R3_23","R3",18,23,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R3_24","R3",18,24,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R3_25","R3",18,25,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R3_26","R3",18,26,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R3_27","R3",18,27,1,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R3_28","R3",18,28,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R3_29","R3",18,29,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R3_30","R3",18,30,0,1,1,0,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R3_31","R3",18,31,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R3_32","R3",18,32,1,0,0,1,1,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R3_33","R3",18,33,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R4_1","R4",19,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R4_1b","R4",19,2,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R4_2","R4",19,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R4_3","R4",19,4,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R4_4","R4",19,5,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"R4_5","R4",19,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R4_6","R4",19,7,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"R4_7a","R4",19,8,1,0,0,1,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R4_7b","R4",19,9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R4_7c","R4",19,10,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R4_7d","R4",19,11,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R4_8","R4",19,12,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R4_9","R4",19,13,0,0,2,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R4_10","R4",19,14,1,0,7,0,0,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0
"R4_11","R4",19,15,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R4_12","R4",19,16,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R4_13","R4",19,17,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R4_14","R4",19,18,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R4_15","R4",19,19,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"R4_16","R4",19,20,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R4_17","R4",19,21,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"R4_18","R4",19,22,-99,-99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R4_18b","R4",19,23,-99,-99,7,0,0,7,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"R4_19","R4",19,24,0,0,0,0,0,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0
"R4_20","R4",19,25,0,0,0,1,0,7,2,0,0,1,0,1,1,0,0,0,0,0,0,0
"R4_21","R4",19,26,0,0,2,1,0,7,2,0,0,1,0,1,1,0,0,0,0,0,0,0
"R4_22","R4",19,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R4_23","R4",19,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R4_24","R4",19,29,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R4_25","R4",19,30,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R4_26","R4",19,31,0,0,0,0,1,5,1,0,0,1,1,0,0,0,0,0,0,0,1,0
"R4_27","R4",19,32,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R4_27b","R4",19,33,0,0,1,0,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R4_28","R4",19,34,1,1,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R4_29","R4",19,35,1,0,0,1,1,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0
"R4_30","R4",19,36,1,0,0,1,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R4_31","R4",19,37,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R4_32","R4",19,38,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R5_1","R5",20,1,1,0,0,0,1,4,2,0,1,0,0,1,0,0,1,0,0,0,0,0
"R5_2","R5",20,2,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R5_3","R5",20,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R5_4","R5",20,4,1,0,0,0,0,6,2,0,1,0,1,0,0,0,0,0,1,0,0,0
"R5_5","R5",20,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R5_6","R5",20,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R5_7","R5",20,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R5_8","R5",20,8,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"R5_9","R5",20,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R5_10","R5",20,10,-99,-99,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R5_11","R5",20,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R5_12","R5",20,12,1,1,5,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
"R5_13","R5",20,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R5_14","R5",20,14,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R5_15","R5",20,15,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R5_16","R5",20,16,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"R5_17","R5",20,17,0,0,8,1,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"R5_18","R5",20,18,0,0,0,0,1,5,2,0,0,1,1,0,0,0,0,0,0,0,1,0
"R5_19","R5",20,19,0,0,0,1,1,4,2,0,0,1,0,1,0,0,1,0,0,0,0,0
"R5_20","R5",20,20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R5_21","R5",20,21,1,0,0,0,1,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0
"R5_22","R5",20,22,0,0,0,0,1,5,2,1,0,1,1,0,0,0,0,0,0,0,1,0
"R5_23","R5",20,23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R5_24","R5",20,24,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R5_25","R5",20,25,0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"R5_26","R5",20,26,1,0,0,0,0,6,2,0,1,0,1,0,0,0,0,0,1,0,0,0
"R5_27","R5",20,27,1,0,0,1,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R5_28","R5",20,28,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R5_29","R5",20,29,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R5_30","R5",20,30,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R5_31","R5",20,31,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"R5_32","R5",20,32,0,0,5,0,0,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0
"R5_33","R5",20,33,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R5_34","R5",20,34,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R5_35","R5",20,35,0,1,1,0,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R5_36","R5",20,36,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R5_37","R5",20,37,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R5_38","R5",20,38,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"R5_39","R5",20,39,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R5_40","R5",20,40,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R5_41","R5",20,41,-99,-99,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"R5_42","R5",20,42,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R5_43","R5",20,43,1,0,0,0,1,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"R5_44","R5",20,44,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R6_1","R6",21,1,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R6_2","R6",21,2,0,0,0,1,0,7,2,0,0,1,0,1,1,0,0,0,0,0,0,0
"R6_3","R6",21,3,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"R6_4","R6",21,4,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R6_5","R6",21,5,1,1,0,1,0,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0
"R6_6","R6",21,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R6_7","R6",21,7,-99,-99,0,0,0,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"R6_8","R6",21,8,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"R6_9","R6",21,9,1,1,7,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R6_10","R6",21,10,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R6_11","R6",21,11,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R6_12","R6",21,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R6_13","R6",21,13,1,0,0,0,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R6_14","R6",21,14,1,0,0,1,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R6_15","R6",21,15,1,0,0,1,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R6_16","R6",21,16,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R6_17","R6",21,17,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R6_18","R6",21,18,1,1,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R6_19","R6",21,19,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"R6_20","R6",21,20,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R6_21","R6",21,21,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R6_22","R6",21,22,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"R6_22b","R6",21,23,-99,-99,0,0,0,7,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"R6_23","R6",21,24,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R6_24","R6",21,25,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R6_25","R6",21,26,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R6_25b","R6",21,27,0,0,1,0,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R6_26","R6",21,28,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R6_27","R6",21,29,1,0,0,0,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R6_28","R6",21,30,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"R6_29","R6",21,31,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R6_30","R6",21,32,0,0,5,1,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"R6_31","R6",21,33,0,0,0,1,0,7,2,0,0,1,0,1,1,0,0,0,0,0,0,0
"R6_32","R6",21,34,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R6_33","R6",21,35,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R6_34","R6",21,36,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R6_35","R6",21,37,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R6_36","R6",21,38,0,0,2,1,0,7,2,0,0,1,0,1,1,0,0,0,0,0,0,0
"R6_37","R6",21,39,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"R6_38","R6",21,40,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R6_39","R6",21,41,0,1,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"R6_40","R6",21,42,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R6_41","R6",21,43,0,0,0,0,1,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"R6_42","R6",21,44,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"R6_43","R6",21,45,0,1,0,0,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"R6_44","R6",21,46,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R7_1","R7",22,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R7_2","R7",22,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R7_3","R7",22,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R7_4","R7",22,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R7_5","R7",22,5,0,0,5,1,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"R7_6","R7",22,6,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R7_7","R7",22,7,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R7_7b","R7",22,8,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R7_8","R7",22,9,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R7_9","R7",22,10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R7_10","R7",22,11,1,0,0,0,1,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0
"R7_11","R7",22,12,1,0,0,1,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"R7_12","R7",22,13,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R7_13","R7",22,14,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"R7_14","R7",22,15,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"R7_15","R7",22,16,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R7_16","R7",22,17,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R7_17","R7",22,18,0,0,5,1,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"R7_18","R7",22,19,0,0,0,1,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"R7_19","R7",22,20,0,0,0,1,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"R7_20","R7",22,21,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R7_21","R7",22,22,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R7_22","R7",22,23,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"R7_23a","R7",22,24,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R7_23b","R7",22,25,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R7_23c","R7",22,26,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R7_23d","R7",22,27,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R7_23e","R7",22,28,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R7_24","R7",22,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R7_25","R7",22,30,0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"R7_26","R7",22,31,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"R7_27","R7",22,32,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R7_28","R7",22,33,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R7_29","R7",22,34,0,0,0,0,1,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0
"R7_30","R7",22,35,0,0,8,1,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"R7_31","R7",22,36,0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"R7_32","R7",22,37,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R7_33","R7",22,38,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R7_33b","R7",22,39,0,0,1,0,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R7_34","R7",22,40,1,0,5,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R7_35","R7",22,41,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R7_36","R7",22,42,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R7_37","R7",22,43,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R7_38","R7",22,44,0,0,0,1,0,7,2,0,0,1,0,1,1,0,0,0,0,0,0,0
"R8_1","R8",23,1,0,0,2,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"R8_2","R8",23,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R8_3","R8",23,3,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R8_4","R8",23,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R8_5","R8",23,5,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R8_6","R8",23,6,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R8_7","R8",23,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R8_8","R8",23,8,1,0,0,1,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"R8_9","R8",23,9,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R8_10","R8",23,10,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R8_11","R8",23,11,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R8_12","R8",23,12,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R8_13","R8",23,13,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R8_14","R8",23,14,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R8_15","R8",23,15,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R8_16","R8",23,16,1,0,5,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"R8_17","R8",23,17,1,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"R8_18","R8",23,18,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R8_19","R8",23,19,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R8_20","R8",23,20,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R8_21","R8",23,21,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R8_22","R8",23,22,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R8_23","R8",23,23,-99,-99,0,0,0,6,1,1,0,0,1,0,0,0,0,0,1,0,0,0
"R8_24","R8",23,24,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R8_25","R8",23,25,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R8_26","R8",23,26,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R8_27","R8",23,27,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R8_28","R8",23,28,1,0,0,1,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"R8_29","R8",23,29,1,0,0,1,0,5,2,1,1,0,1,0,0,0,0,0,0,0,1,0
"R8_30","R8",23,30,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R8_31","R8",23,31,0,0,2,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R8_31b","R8",23,32,0,1,1,0,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R8_32","R8",23,33,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R8_33","R8",23,34,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R8_34","R8",23,35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R8_35","R8",23,36,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R8_36","R8",23,37,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R8_37","R8",23,38,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R8_38","R8",23,39,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R8_39","R8",23,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R8_40","R8",23,41,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R8_41","R8",23,42,1,0,3,1,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R8_42","R8",23,43,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R8_43","R8",23,44,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R8_44","R8",23,45,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"R8_45","R8",23,46,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R8_46","R8",23,47,-99,-99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R8_47","R8",23,48,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R8_48","R8",23,49,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
